,Frequency,Coverage,Zero coverage bases,Mapped reads
641,99.6920708237 , 2598 , 0 , 263384
642,99.6920708237 , 2598 , 0 , 263384
643,99.6564885496 , 2620 , 0 , 263384
644,99.6564885496 , 2620 , 0 , 263384
645,99.6564885496 , 2620 , 0 , 263384
646,99.6564885496 , 2620 , 0 , 263384
647,99.7367431365 , 2659 , 0 , 263384
648,99.7367431365 , 2659 , 0 , 263384
649,99.7367431365 , 2659 , 0 , 263384
650,99.7367431365 , 2659 , 0 , 263384
651,99.6230682247 , 2653 , 0 , 263384
652,99.6230682247 , 2653 , 0 , 263384
653,99.6230682247 , 2653 , 0 , 263384
654,99.6230682247 , 2653 , 0 , 263384
655,99.3625498008 , 2510 , 0 , 263384
656,99.3625498008 , 2510 , 0 , 263384
657,99.3625498008 , 2510 , 0 , 263384
658,99.3625498008 , 2510 , 0 , 263384
659,99.4978756277 , 2589 , 0 , 263384
660,99.4978756277 , 2589 , 0 , 263384
661,99.4978756277 , 2589 , 0 , 263384
662,99.4978756277 , 2589 , 0 , 263384
663,99.4601889339 , 2223 , 0 , 263384
664,99.4601889339 , 2223 , 0 , 263384
665,99.4601889339 , 2223 , 0 , 263384
666,99.8423955871 , 2538 , 0 , 263384
667,99.8423955871 , 2538 , 0 , 263384
668,99.8423955871 , 2538 , 0 , 263384
669,99.8423955871 , 2538 , 0 , 263384
670,98.7974445697 , 2661 , 0 , 263384
671,98.7974445697 , 2661 , 0 , 263384
672,98.7974445697 , 2661 , 0 , 263384
673,98.7974445697 , 2661 , 0 , 263384
674,99.5776135164 , 1894 , 0 , 263384
675,99.5776135164 , 1894 , 0 , 263384
676,99.5776135164 , 1894 , 0 , 263384
677,99.5776135164 , 1894 , 0 , 263384
678,99.5764955003 , 1889 , 0 , 263384
679,99.5764955003 , 1889 , 0 , 263384
680,99.5764955003 , 1889 , 0 , 263384
681,99.5764955003 , 1889 , 0 , 263384
682,99.419525066 , 1895 , 0 , 263384
683,99.419525066 , 1895 , 0 , 263384
684,99.419525066 , 1895 , 0 , 263384
685,99.419525066 , 1895 , 0 , 263384
686,99.688594784 , 2569 , 0 , 263384
687,99.688594784 , 2569 , 0 , 263384
688,99.688594784 , 2569 , 0 , 263384
689,99.688594784 , 2569 , 0 , 263384
690,99.6495327103 , 2568 , 0 , 263384
691,99.6495327103 , 2568 , 0 , 263384
692,99.6495327103 , 2568 , 0 , 263384
693,99.6495327103 , 2568 , 0 , 263384
694,99.3810444874 , 2585 , 0 , 263384
695,99.3810444874 , 2585 , 0 , 263384
696,99.3810444874 , 2585 , 0 , 263384
697,99.3810444874 , 2585 , 0 , 263384
698,99.7297297297 , 2590 , 0 , 263384
699,99.7297297297 , 2590 , 0 , 263384
700,99.7297297297 , 2590 , 0 , 263384
701,99.7297297297 , 2590 , 0 , 263384
702,99.7206703911 , 2506 , 0 , 263384
703,99.7206703911 , 2506 , 0 , 263384
704,99.7206703911 , 2506 , 0 , 263384
705,99.7206703911 , 2506 , 0 , 263384
706,99.6602491506 , 2649 , 0 , 263384
707,99.6602491506 , 2649 , 0 , 263384
708,99.6602491506 , 2649 , 0 , 263384
709,99.6602491506 , 2649 , 0 , 263384
710,99.7178557033 , 2481 , 0 , 263384
711,99.7178557033 , 2481 , 0 , 263384
712,99.7178557033 , 2481 , 0 , 263384
713,99.7178557033 , 2481 , 0 , 263384
714,99.5362563238 , 2372 , 0 , 263384
715,99.5362563238 , 2372 , 0 , 263384
716,99.5362563238 , 2372 , 0 , 263384
717,99.5362563238 , 2372 , 0 , 263384
718,99.6624472574 , 2370 , 0 , 263384
719,99.6624472574 , 2370 , 0 , 263384
720,99.6624472574 , 2370 , 0 , 263384
721,99.6624472574 , 2370 , 0 , 263384
722,99.4087837838 , 2368 , 0 , 263384
723,99.4087837838 , 2368 , 0 , 263384
724,99.4087837838 , 2368 , 0 , 263384
725,99.4087837838 , 2368 , 0 , 263384
726,99.6165644172 , 2608 , 0 , 263384
727,99.6165644172 , 2608 , 0 , 263384
728,99.6165644172 , 2608 , 0 , 263384
729,99.6574038828 , 2627 , 0 , 263384
730,99.6574038828 , 2627 , 0 , 263384
731,99.6574038828 , 2627 , 0 , 263384
732,99.6574038828 , 2627 , 0 , 263384
733,99.4449188728 , 2342 , 0 , 263384
734,99.4449188728 , 2342 , 0 , 263384
735,99.4449188728 , 2342 , 0 , 263384
736,99.4449188728 , 2342 , 0 , 263384
737,99.3595217763 , 2342 , 0 , 263384
738,99.3595217763 , 2342 , 0 , 263384
739,99.3595217763 , 2342 , 0 , 263384
740,99.3595217763 , 2342 , 0 , 263384
741,99.3595217763 , 2342 , 0 , 263384
742,99.3595217763 , 2342 , 0 , 263384
743,99.3595217763 , 2342 , 0 , 263384
744,99.3595217763 , 2342 , 0 , 263384
745,99.5539033457 , 2690 , 0 , 263384
746,99.5539033457 , 2690 , 0 , 263384
747,99.5539033457 , 2690 , 0 , 263384
748,99.5539033457 , 2690 , 0 , 263384
749,99.5188749075 , 2702 , 0 , 263384
750,99.5188749075 , 2702 , 0 , 263384
751,99.5188749075 , 2702 , 0 , 263384
752,99.5188749075 , 2702 , 0 , 263384
753,99.5610534717 , 2506 , 0 , 263384
754,99.5610534717 , 2506 , 0 , 263384
755,99.5610534717 , 2506 , 0 , 263384
756,99.4945567652 , 2572 , 0 , 263384
757,99.4945567652 , 2572 , 0 , 263384
758,99.4945567652 , 2572 , 0 , 263384
759,99.4945567652 , 2572 , 0 , 263384
760,99.5726495726 , 2106 , 0 , 263384
761,99.5726495726 , 2106 , 0 , 263384
762,99.5726495726 , 2106 , 0 , 263384
763,99.5726495726 , 2106 , 0 , 263384
764,99.6203132416 , 2107 , 0 , 263384
765,99.6203132416 , 2107 , 0 , 263384
766,99.6203132416 , 2107 , 0 , 263384
767,99.6203132416 , 2107 , 0 , 263384
768,99.6625896246 , 2371 , 0 , 263384
769,99.6625896246 , 2371 , 0 , 263384
770,99.6625896246 , 2371 , 0 , 263384
771,99.6625896246 , 2371 , 0 , 263384
772,99.739039666 , 1916 , 0 , 263384
773,99.739039666 , 1916 , 0 , 263384
774,99.739039666 , 1916 , 0 , 263384
775,99.739039666 , 1916 , 0 , 263384
776,99.5066948555 , 1419 , 0 , 263384
777,99.5066948555 , 1419 , 0 , 263384
778,99.5066948555 , 1419 , 0 , 263384
779,99.5066948555 , 1419 , 0 , 263384
780,100.0 , 7 , 8 , 263384
781,100.0 , 7 , 8 , 263384
782,100.0 , 5 , 90 , 263384
783,100.0 , 5 , 90 , 263384
784,100.0 , 5 , 0 , 263384
785,100.0 , 6 , 32 , 263384
786,100.0 , 6 , 32 , 263384
787,100.0 , 5 , 32 , 263384
788,100.0 , 5 , 32 , 263384
789,100.0 , 7 , 0 , 263384
790,100.0 , 7 , 0 , 263384
791,80.0 , 20 , 0 , 263384
792,80.0 , 20 , 0 , 263384
793,80.0 , 20 , 0 , 263384
794,80.0 , 20 , 0 , 263384
795,80.0 , 20 , 0 , 263384
796,85.0 , 20 , 0 , 263384
797,85.0 , 20 , 0 , 263384
798,85.0 , 20 , 0 , 263384
799,85.0 , 20 , 0 , 263384
800,85.0 , 20 , 0 , 263384
801,90.4761904762 , 42 , 0 , 263384
802,90.4761904762 , 42 , 0 , 263384
803,90.4761904762 , 42 , 0 , 263384
804,90.4761904762 , 42 , 0 , 263384
805,90.4761904762 , 42 , 0 , 263384
806,90.4761904762 , 42 , 0 , 263384
807,90.4761904762 , 42 , 0 , 263384
808,90.4761904762 , 42 , 0 , 263384
809,90.4761904762 , 42 , 0 , 263384
810,90.4761904762 , 42 , 0 , 263384
811,90.625 , 32 , 0 , 263384
812,90.625 , 32 , 0 , 263384
813,90.625 , 32 , 0 , 263384
814,90.625 , 32 , 0 , 263384
815,90.625 , 32 , 0 , 263384
816,20.6896551724 , 29 , 0 , 263384
817,20.6896551724 , 29 , 0 , 263384
818,20.6896551724 , 29 , 0 , 263384
819,20.6896551724 , 29 , 0 , 263384
820,20.6896551724 , 29 , 0 , 263384
821,55.1724137931 , 29 , 0 , 263384
822,55.1724137931 , 29 , 0 , 263384
823,55.1724137931 , 29 , 0 , 263384
824,55.1724137931 , 29 , 0 , 263384
825,55.1724137931 , 29 , 0 , 263384
826,69.2307692308 , 13 , 0 , 263384
827,69.2307692308 , 13 , 0 , 263384
828,69.2307692308 , 13 , 0 , 263384
829,69.2307692308 , 13 , 0 , 263384
830,69.2307692308 , 13 , 0 , 263384
831,69.2307692308 , 13 , 0 , 263384
832,69.2307692308 , 13 , 0 , 263384
833,69.2307692308 , 13 , 0 , 263384
834,69.2307692308 , 13 , 0 , 263384
835,69.2307692308 , 13 , 0 , 263384
836,69.2307692308 , 13 , 0 , 263384
837,69.2307692308 , 13 , 0 , 263384
838,69.2307692308 , 13 , 0 , 263384
839,69.2307692308 , 13 , 0 , 263384
840,69.2307692308 , 13 , 0 , 263384
841,84.6153846154 , 13 , 0 , 263384
842,84.6153846154 , 13 , 0 , 263384
843,84.6153846154 , 13 , 0 , 263384
844,84.6153846154 , 13 , 0 , 263384
845,84.6153846154 , 13 , 0 , 263384
846,69.2307692308 , 13 , 0 , 263384
847,69.2307692308 , 13 , 0 , 263384
848,69.2307692308 , 13 , 0 , 263384
849,69.2307692308 , 13 , 0 , 263384
850,69.2307692308 , 13 , 0 , 263384
851,61.5384615385 , 13 , 0 , 263384
852,61.5384615385 , 13 , 0 , 263384
853,61.5384615385 , 13 , 0 , 263384
854,61.5384615385 , 13 , 0 , 263384
855,61.5384615385 , 13 , 0 , 263384
856,61.5384615385 , 13 , 0 , 263384
857,61.5384615385 , 13 , 0 , 263384
858,61.5384615385 , 13 , 0 , 263384
859,61.5384615385 , 13 , 0 , 263384
860,61.5384615385 , 13 , 0 , 263384
861,86.6666666667 , 15 , 0 , 263384
862,86.6666666667 , 15 , 0 , 263384
863,86.6666666667 , 15 , 0 , 263384
864,86.6666666667 , 15 , 0 , 263384
865,86.6666666667 , 15 , 0 , 263384
866,87.5 , 16 , 0 , 263384
867,87.5 , 16 , 0 , 263384
868,87.5 , 16 , 0 , 263384
869,87.5 , 16 , 0 , 263384
870,87.5 , 16 , 0 , 263384
871,86.9565217391 , 23 , 0 , 263384
872,86.9565217391 , 23 , 0 , 263384
873,86.9565217391 , 23 , 0 , 263384
874,86.9565217391 , 23 , 0 , 263384
875,86.9565217391 , 23 , 0 , 263384
876,86.9565217391 , 23 , 0 , 263384
877,86.9565217391 , 23 , 0 , 263384
878,86.9565217391 , 23 , 0 , 263384
879,86.9565217391 , 23 , 0 , 263384
880,86.9565217391 , 23 , 0 , 263384
881,52.1739130435 , 23 , 0 , 263384
882,52.1739130435 , 23 , 0 , 263384
883,52.1739130435 , 23 , 0 , 263384
884,52.1739130435 , 23 , 0 , 263384
885,52.1739130435 , 23 , 0 , 263384
886,80.0 , 15 , 0 , 263384
887,80.0 , 15 , 0 , 263384
888,80.0 , 15 , 0 , 263384
889,80.0 , 15 , 0 , 263384
890,80.0 , 15 , 0 , 263384
891,73.3333333333 , 15 , 0 , 263384
892,73.3333333333 , 15 , 0 , 263384
893,73.3333333333 , 15 , 0 , 263384
894,73.3333333333 , 15 , 0 , 263384
895,73.3333333333 , 15 , 0 , 263384
896,85.7142857143 , 14 , 0 , 263384
897,85.7142857143 , 14 , 0 , 263384
898,85.7142857143 , 14 , 0 , 263384
899,85.7142857143 , 14 , 0 , 263384
900,85.7142857143 , 14 , 0 , 263384
901,61.1111111111 , 18 , 0 , 263384
902,61.1111111111 , 18 , 0 , 263384
903,61.1111111111 , 18 , 0 , 263384
904,61.1111111111 , 18 , 0 , 263384
905,61.1111111111 , 18 , 0 , 263384
906,66.6666666667 , 18 , 0 , 263384
907,66.6666666667 , 18 , 0 , 263384
908,66.6666666667 , 18 , 0 , 263384
909,66.6666666667 , 18 , 0 , 263384
910,66.6666666667 , 18 , 0 , 263384
911,62.5 , 16 , 0 , 263384
912,62.5 , 16 , 0 , 263384
913,62.5 , 16 , 0 , 263384
914,62.5 , 16 , 0 , 263384
915,62.5 , 16 , 0 , 263384
916,62.5 , 16 , 0 , 263384
917,62.5 , 16 , 0 , 263384
918,62.5 , 16 , 0 , 263384
919,62.5 , 16 , 0 , 263384
920,62.5 , 16 , 0 , 263384
921,98.8962472406 , 906 , 0 , 263384
922,98.8962472406 , 906 , 0 , 263384
923,98.8962472406 , 906 , 0 , 263384
924,98.8962472406 , 906 , 0 , 263384
925,98.8962472406 , 906 , 0 , 263384
926,98.578680203 , 985 , 0 , 263384
927,98.578680203 , 985 , 0 , 263384
928,98.578680203 , 985 , 0 , 263384
929,98.578680203 , 985 , 0 , 263384
930,98.578680203 , 985 , 0 , 263384
931,99.0054249548 , 1106 , 0 , 263384
932,99.0054249548 , 1106 , 0 , 263384
933,99.0054249548 , 1106 , 0 , 263384
934,99.0054249548 , 1106 , 0 , 263384
935,99.0054249548 , 1106 , 0 , 263384
936,98.5152838428 , 1145 , 0 , 263384
937,98.5152838428 , 1145 , 0 , 263384
938,98.5152838428 , 1145 , 0 , 263384
939,98.5152838428 , 1145 , 0 , 263384
940,98.5152838428 , 1145 , 0 , 263384
941,99.2211838006 , 1284 , 0 , 263384
942,99.2211838006 , 1284 , 0 , 263384
943,99.2211838006 , 1284 , 0 , 263384
944,99.2211838006 , 1284 , 0 , 263384
945,99.2211838006 , 1284 , 0 , 263384
946,99.0896358543 , 1428 , 0 , 263384
947,99.0896358543 , 1428 , 0 , 263384
948,99.0896358543 , 1428 , 0 , 263384
949,99.0896358543 , 1428 , 0 , 263384
950,99.0896358543 , 1428 , 0 , 263384
951,98.7804878049 , 1476 , 0 , 263384
952,98.7804878049 , 1476 , 0 , 263384
953,98.7804878049 , 1476 , 0 , 263384
954,98.7804878049 , 1476 , 0 , 263384
955,98.7804878049 , 1476 , 0 , 263384
956,99.3838570548 , 1623 , 0 , 263384
957,99.3838570548 , 1623 , 0 , 263384
958,99.3838570548 , 1623 , 0 , 263384
959,99.3838570548 , 1623 , 0 , 263384
960,99.3838570548 , 1623 , 0 , 263384
961,99.3226600985 , 1624 , 0 , 263384
962,99.3226600985 , 1624 , 0 , 263384
963,99.3226600985 , 1624 , 0 , 263384
964,99.3226600985 , 1624 , 0 , 263384
965,99.3226600985 , 1624 , 0 , 263384
966,99.4490358127 , 1815 , 0 , 263384
967,99.4490358127 , 1815 , 0 , 263384
968,99.4490358127 , 1815 , 0 , 263384
969,99.4490358127 , 1815 , 0 , 263384
970,99.4490358127 , 1815 , 0 , 263384
971,99.5912110373 , 1957 , 0 , 263384
972,99.5912110373 , 1957 , 0 , 263384
973,99.5912110373 , 1957 , 0 , 263384
974,99.5912110373 , 1957 , 0 , 263384
975,99.5912110373 , 1957 , 0 , 263384
976,99.7576736672 , 2476 , 0 , 263384
977,99.7576736672 , 2476 , 0 , 263384
978,99.7576736672 , 2476 , 0 , 263384
979,99.7576736672 , 2476 , 0 , 263384
980,99.7576736672 , 2476 , 0 , 263384
981,99.3467336683 , 1990 , 0 , 263384
982,99.3467336683 , 1990 , 0 , 263384
983,99.3467336683 , 1990 , 0 , 263384
984,99.3467336683 , 1990 , 0 , 263384
985,99.3467336683 , 1990 , 0 , 263384
986,99.6685082873 , 1810 , 0 , 263384
987,99.6685082873 , 1810 , 0 , 263384
988,99.6685082873 , 1810 , 0 , 263384
989,99.6685082873 , 1810 , 0 , 263384
990,99.6685082873 , 1810 , 0 , 263384
991,99.4851258581 , 1748 , 0 , 263384
992,99.4851258581 , 1748 , 0 , 263384
993,99.4851258581 , 1748 , 0 , 263384
994,99.4851258581 , 1748 , 0 , 263384
995,99.4851258581 , 1748 , 0 , 263384
996,99.5997712979 , 1749 , 0 , 263384
997,99.5997712979 , 1749 , 0 , 263384
998,99.5997712979 , 1749 , 0 , 263384
999,99.5997712979 , 1749 , 0 , 263384
1000,99.5997712979 , 1749 , 0 , 263384
1001,99.8243559719 , 1708 , 0 , 263384
1002,99.8243559719 , 1708 , 0 , 263384
1003,99.8243559719 , 1708 , 0 , 263384
1004,99.8243559719 , 1708 , 0 , 263384
1005,99.8243559719 , 1708 , 0 , 263384
1006,99.5266272189 , 1690 , 0 , 263384
1007,99.5266272189 , 1690 , 0 , 263384
1008,99.5266272189 , 1690 , 0 , 263384
1009,99.5266272189 , 1690 , 0 , 263384
1010,99.5266272189 , 1690 , 0 , 263384
1011,99.3345432547 , 1653 , 0 , 263384
1012,99.3345432547 , 1653 , 0 , 263384
1013,99.3345432547 , 1653 , 0 , 263384
1014,99.3345432547 , 1653 , 0 , 263384
1015,99.3345432547 , 1653 , 0 , 263384
1016,99.5521433141 , 1563 , 0 , 263384
1017,99.5521433141 , 1563 , 0 , 263384
1018,99.5521433141 , 1563 , 0 , 263384
1019,99.5521433141 , 1563 , 0 , 263384
1020,99.5521433141 , 1563 , 0 , 263384
1021,99.6161228407 , 1563 , 0 , 263384
1022,99.6161228407 , 1563 , 0 , 263384
1023,99.6161228407 , 1563 , 0 , 263384
1024,99.6161228407 , 1563 , 0 , 263384
1025,99.6161228407 , 1563 , 0 , 263384
1026,99.4781474234 , 1533 , 0 , 263384
1027,99.4781474234 , 1533 , 0 , 263384
1028,99.4781474234 , 1533 , 0 , 263384
1029,99.4781474234 , 1533 , 0 , 263384
1030,99.4781474234 , 1533 , 0 , 263384
1031,99.01071723 , 1213 , 0 , 263384
1032,99.01071723 , 1213 , 0 , 263384
1033,99.01071723 , 1213 , 0 , 263384
1034,99.01071723 , 1213 , 0 , 263384
1035,99.01071723 , 1213 , 0 , 263384
1036,99.341563786 , 1215 , 0 , 263384
1037,99.341563786 , 1215 , 0 , 263384
1038,99.341563786 , 1215 , 0 , 263384
1039,99.341563786 , 1215 , 0 , 263384
1040,99.341563786 , 1215 , 0 , 263384
1041,99.5685936152 , 1159 , 0 , 263384
1042,99.5685936152 , 1159 , 0 , 263384
1043,99.5685936152 , 1159 , 0 , 263384
1044,99.5685936152 , 1159 , 0 , 263384
1045,99.5685936152 , 1159 , 0 , 263384
1046,98.4474885845 , 1095 , 0 , 263384
1047,98.4474885845 , 1095 , 0 , 263384
1048,98.4474885845 , 1095 , 0 , 263384
1049,98.4474885845 , 1095 , 0 , 263384
1050,98.4474885845 , 1095 , 0 , 263384
1051,99.3288590604 , 1043 , 0 , 263384
1052,99.3288590604 , 1043 , 0 , 263384
1053,99.3288590604 , 1043 , 0 , 263384
1054,99.3288590604 , 1043 , 0 , 263384
1055,99.3288590604 , 1043 , 0 , 263384
1056,99.1387559809 , 1045 , 0 , 263384
1057,99.1387559809 , 1045 , 0 , 263384
1058,99.1387559809 , 1045 , 0 , 263384
1059,99.1387559809 , 1045 , 0 , 263384
1060,99.1387559809 , 1045 , 0 , 263384
1061,99.3603411514 , 938 , 0 , 263384
1062,99.3603411514 , 938 , 0 , 263384
1063,99.3603411514 , 938 , 0 , 263384
1064,99.3603411514 , 938 , 0 , 263384
1065,99.3603411514 , 938 , 0 , 263384
1066,88.3720930233 , 43 , 0 , 263384
1067,88.3720930233 , 43 , 0 , 263384
1068,88.3720930233 , 43 , 0 , 263384
1069,88.3720930233 , 43 , 0 , 263384
1070,88.3720930233 , 43 , 0 , 263384
1071,91.935483871 , 62 , 0 , 263384
1072,91.935483871 , 62 , 0 , 263384
1073,91.935483871 , 62 , 0 , 263384
1074,91.935483871 , 62 , 0 , 263384
1075,91.935483871 , 62 , 0 , 263384
1076,6.1538461538 , 65 , 0 , 263384
1077,6.1538461538 , 65 , 0 , 263384
1078,6.1538461538 , 65 , 0 , 263384
1079,6.1538461538 , 65 , 0 , 263384
1080,6.1538461538 , 65 , 0 , 263384
1081,93.2432432432 , 74 , 0 , 263384
1082,93.2432432432 , 74 , 0 , 263384
1083,93.2432432432 , 74 , 0 , 263384
1084,93.2432432432 , 74 , 0 , 263384
1085,93.2432432432 , 74 , 0 , 263384
1086,94.6666666667 , 75 , 0 , 263384
1087,94.6666666667 , 75 , 0 , 263384
1088,94.6666666667 , 75 , 0 , 263384
1089,94.6666666667 , 75 , 0 , 263384
1090,94.6666666667 , 75 , 0 , 263384
1091,94.5945945946 , 74 , 0 , 263384
1092,94.5945945946 , 74 , 0 , 263384
1093,94.5945945946 , 74 , 0 , 263384
1094,94.5945945946 , 74 , 0 , 263384
1095,94.5945945946 , 74 , 0 , 263384
1096,90.0 , 50 , 0 , 263384
1097,90.0 , 50 , 0 , 263384
1098,90.0 , 50 , 0 , 263384
1099,90.0 , 50 , 0 , 263384
1100,90.0 , 50 , 0 , 263384
1101,89.1304347826 , 46 , 0 , 263384
1102,89.1304347826 , 46 , 0 , 263384
1103,89.1304347826 , 46 , 0 , 263384
1104,89.1304347826 , 46 , 0 , 263384
1105,89.1304347826 , 46 , 0 , 263384
1106,89.1304347826 , 46 , 0 , 263384
1107,89.1304347826 , 46 , 0 , 263384
1108,89.1304347826 , 46 , 0 , 263384
1109,89.1304347826 , 46 , 0 , 263384
1110,89.1304347826 , 46 , 0 , 263384
1111,50.0 , 10 , 0 , 263384
1112,50.0 , 10 , 0 , 263384
1113,50.0 , 10 , 0 , 263384
1114,50.0 , 10 , 0 , 263384
1115,50.0 , 10 , 0 , 263384
1116,40.0 , 10 , 0 , 263384
1117,40.0 , 10 , 0 , 263384
1118,40.0 , 10 , 0 , 263384
1119,40.0 , 10 , 0 , 263384
1120,40.0 , 10 , 0 , 263384
1121,50.0 , 10 , 0 , 263384
1122,50.0 , 10 , 0 , 263384
1123,50.0 , 10 , 0 , 263384
1124,50.0 , 10 , 0 , 263384
1125,50.0 , 10 , 0 , 263384
1126,40.0 , 10 , 0 , 263384
1127,40.0 , 10 , 0 , 263384
1128,40.0 , 10 , 0 , 263384
1129,40.0 , 10 , 0 , 263384
1130,40.0 , 10 , 0 , 263384
1131,50.0 , 10 , 0 , 263384
1132,50.0 , 10 , 0 , 263384
1133,50.0 , 10 , 0 , 263384
1134,50.0 , 10 , 0 , 263384
1135,50.0 , 10 , 0 , 263384
1136,40.0 , 10 , 0 , 263384
1137,40.0 , 10 , 0 , 263384
1138,40.0 , 10 , 0 , 263384
1139,40.0 , 10 , 0 , 263384
1140,40.0 , 10 , 0 , 263384
1141,50.0 , 10 , 0 , 263384
1142,50.0 , 10 , 0 , 263384
1143,50.0 , 10 , 0 , 263384
1144,50.0 , 10 , 0 , 263384
1145,50.0 , 10 , 0 , 263384
1146,30.0 , 10 , 0 , 263384
1147,30.0 , 10 , 0 , 263384
1148,30.0 , 10 , 0 , 263384
1149,30.0 , 10 , 0 , 263384
1150,30.0 , 10 , 0 , 263384
1151,50.0 , 10 , 0 , 263384
1152,50.0 , 10 , 0 , 263384
1153,50.0 , 10 , 0 , 263384
1154,50.0 , 10 , 0 , 263384
1155,50.0 , 10 , 0 , 263384
1156,98.6880466472 , 686 , 0 , 263384
1157,98.6880466472 , 686 , 0 , 263384
1158,98.6880466472 , 686 , 0 , 263384
1159,98.6880466472 , 686 , 0 , 263384
1160,98.6880466472 , 686 , 0 , 263384
1161,97.7542932629 , 757 , 0 , 263384
1162,97.7542932629 , 757 , 0 , 263384
1163,97.7542932629 , 757 , 0 , 263384
1164,97.7542932629 , 757 , 0 , 263384
1165,97.7542932629 , 757 , 0 , 263384
1166,98.814229249 , 759 , 0 , 263384
1167,98.814229249 , 759 , 0 , 263384
1168,98.814229249 , 759 , 0 , 263384
1169,98.814229249 , 759 , 0 , 263384
1170,98.814229249 , 759 , 0 , 263384
1171,98.0366492147 , 764 , 0 , 263384
1172,98.0366492147 , 764 , 0 , 263384
1173,98.0366492147 , 764 , 0 , 263384
1174,98.0366492147 , 764 , 0 , 263384
1175,98.0366492147 , 764 , 0 , 263384
1176,98.3574879227 , 1035 , 0 , 263384
1177,98.3574879227 , 1035 , 0 , 263384
1178,98.3574879227 , 1035 , 0 , 263384
1179,98.3574879227 , 1035 , 0 , 263384
1180,98.3574879227 , 1035 , 0 , 263384
1181,98.4969053935 , 1131 , 0 , 263384
1182,98.4969053935 , 1131 , 0 , 263384
1183,98.4969053935 , 1131 , 0 , 263384
1184,98.4969053935 , 1131 , 0 , 263384
1185,98.4969053935 , 1131 , 0 , 263384
1186,99.0558615264 , 1271 , 0 , 263384
1187,99.0558615264 , 1271 , 0 , 263384
1188,99.0558615264 , 1271 , 0 , 263384
1189,99.0558615264 , 1271 , 0 , 263384
1190,99.0558615264 , 1271 , 0 , 263384
1191,99.5702885206 , 1629 , 0 , 263384
1192,99.5702885206 , 1629 , 0 , 263384
1193,99.5702885206 , 1629 , 0 , 263384
1194,99.5702885206 , 1629 , 0 , 263384
1195,99.5702885206 , 1629 , 0 , 263384
1196,99.3212669683 , 1768 , 0 , 263384
1197,99.3212669683 , 1768 , 0 , 263384
1198,99.3212669683 , 1768 , 0 , 263384
1199,99.3212669683 , 1768 , 0 , 263384
1200,99.3212669683 , 1768 , 0 , 263384
1201,99.604743083 , 1771 , 0 , 263384
1202,99.604743083 , 1771 , 0 , 263384
1203,99.604743083 , 1771 , 0 , 263384
1204,99.604743083 , 1771 , 0 , 263384
1205,99.604743083 , 1771 , 0 , 263384
1206,99.2663656885 , 1772 , 0 , 263384
1207,99.2663656885 , 1772 , 0 , 263384
1208,99.2663656885 , 1772 , 0 , 263384
1209,99.2663656885 , 1772 , 0 , 263384
1210,99.2663656885 , 1772 , 0 , 263384
1211,99.7215777262 , 2155 , 0 , 263384
1212,99.7215777262 , 2155 , 0 , 263384
1213,99.7215777262 , 2155 , 0 , 263384
1214,99.7215777262 , 2155 , 0 , 263384
1215,99.7215777262 , 2155 , 0 , 263384
1216,99.6898537882 , 2257 , 0 , 263384
1217,99.6898537882 , 2257 , 0 , 263384
1218,99.6898537882 , 2257 , 0 , 263384
1219,99.6898537882 , 2257 , 0 , 263384
1220,99.6898537882 , 2257 , 0 , 263384
1221,99.3926247289 , 2305 , 0 , 263384
1222,99.3926247289 , 2305 , 0 , 263384
1223,99.3926247289 , 2305 , 0 , 263384
1224,99.3926247289 , 2305 , 0 , 263384
1225,99.3926247289 , 2305 , 0 , 263384
1226,99.6535296665 , 2309 , 0 , 263384
1227,99.6535296665 , 2309 , 0 , 263384
1228,99.6535296665 , 2309 , 0 , 263384
1229,99.6535296665 , 2309 , 0 , 263384
1230,99.6535296665 , 2309 , 0 , 263384
1231,99.7798326728 , 2271 , 0 , 263384
1232,99.7798326728 , 2271 , 0 , 263384
1233,99.7798326728 , 2271 , 0 , 263384
1234,99.7798326728 , 2271 , 0 , 263384
1235,99.7798326728 , 2271 , 0 , 263384
1236,99.678751721 , 2179 , 0 , 263384
1237,99.678751721 , 2179 , 0 , 263384
1238,99.678751721 , 2179 , 0 , 263384
1239,99.678751721 , 2179 , 0 , 263384
1240,99.678751721 , 2179 , 0 , 263384
1241,99.8605947955 , 2152 , 0 , 263384
1242,99.8605947955 , 2152 , 0 , 263384
1243,99.8605947955 , 2152 , 0 , 263384
1244,99.8605947955 , 2152 , 0 , 263384
1245,99.8605947955 , 2152 , 0 , 263384
1246,98.2568807339 , 1090 , 0 , 263384
1247,98.2568807339 , 1090 , 0 , 263384
1248,98.2568807339 , 1090 , 0 , 263384
1249,98.2568807339 , 1090 , 0 , 263384
1250,98.2568807339 , 1090 , 0 , 263384
1251,98.3486238532 , 1090 , 0 , 263384
1252,98.3486238532 , 1090 , 0 , 263384
1253,98.3486238532 , 1090 , 0 , 263384
1254,98.3486238532 , 1090 , 0 , 263384
1255,98.3486238532 , 1090 , 0 , 263384
1256,97.6124885216 , 1089 , 0 , 263384
1257,97.6124885216 , 1089 , 0 , 263384
1258,97.6124885216 , 1089 , 0 , 263384
1259,97.6124885216 , 1089 , 0 , 263384
1260,97.6124885216 , 1089 , 0 , 263384
1261,97.5274725275 , 1092 , 0 , 263384
1262,97.5274725275 , 1092 , 0 , 263384
